date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:47:07	64455/64455	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2264455-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700italic.eot	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700italic.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:07	64455/64455	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2264455-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700italic.eot?	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700italicd41d.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:07	55192/55192	---M--	200	added ('OK')	application/font-woff2	etag:W/%2255192-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700italic.woff2	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700italic.woff2	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:08	70756/70756	---M--	200	added ('OK')	application/font-woff	etag:W/%2270756-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700italic.woff	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700italic.woff	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:08	134500/134500	---M--	200	added ('OK')	application/font-sfnt	etag:W/%22134500-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700italic.ttf	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700italic.ttf	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:08	53453/53453	---M--	200	added ('OK')	image/svg+xml	etag:W/%2253453-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700italic.svg	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700italic.svg	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:08	59887/59887	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2259887-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900.eot	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:09	59887/59887	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2259887-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900.eot?	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900d41d.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:09	51212/51212	---M--	200	added ('OK')	application/font-woff2	etag:W/%2251212-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900.woff2	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900.woff2	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:09	66412/66412	---M--	200	added ('OK')	application/font-woff	etag:W/%2266412-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900.woff	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900.woff	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:09	131608/131608	---M--	200	added ('OK')	application/font-sfnt	etag:W/%22131608-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900.ttf	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900.ttf	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:09	48022/48022	---M--	200	added ('OK')	image/svg+xml	etag:W/%2248022-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900.svg	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900.svg	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:10	59829/59829	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2259829-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700.eot	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:10	59829/59829	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2259829-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700.eot?	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700d41d.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:10	51088/51088	---M--	200	added ('OK')	application/font-woff2	etag:W/%2251088-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700.woff2	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700.woff2	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:10	66260/66260	---M--	200	added ('OK')	application/font-woff	etag:W/%2266260-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700.woff	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700.woff	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:10	131008/131008	---M--	200	added ('OK')	application/font-sfnt	etag:W/%22131008-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700.ttf	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700.ttf	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:11	48982/48982	---M--	200	added ('OK')	image/svg+xml	etag:W/%2248982-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700.svg	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700.svg	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:11	65948/65948	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265948-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900italic.eot	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900italic.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:11	65948/65948	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265948-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900italic.eot?	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900italicd41d.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:11	56556/56556	---M--	200	added ('OK')	application/font-woff2	etag:W/%2256556-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900italic.woff2	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900italic.woff2	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:11	72360/72360	---M--	200	added ('OK')	application/font-woff	etag:W/%2272360-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900italic.woff	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900italic.woff	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:12	136420/136420	---M--	200	added ('OK')	application/font-sfnt	etag:W/%22136420-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900italic.ttf	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900italic.ttf	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:12	53240/53240	---M--	200	added ('OK')	image/svg+xml	etag:W/%2253240-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900italic.svg	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-900italic.svg	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:12	12215/12215	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2212215-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-200.eot	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-200.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:12	12215/12215	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2212215-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-200.eot?	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-200d41d.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:13	10712/10712	---M--	200	added ('OK')	application/font-woff2	etag:W/%2210712-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-200.woff2	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-200.woff2	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:13	13716/13716	---M--	200	added ('OK')	application/font-woff	etag:W/%2213716-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-200.woff	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-200.woff	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:13	24592/24592	---M--	200	added ('OK')	application/font-sfnt	etag:W/%2224592-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-200.ttf	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-200.ttf	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:13	54460/54460	---M--	200	added ('OK')	image/svg+xml	etag:W/%2254460-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-200.svg	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-200.svg	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:13	12181/12181	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2212181-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-regular.eot	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-regular.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:14	12181/12181	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2212181-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-regular.eot?	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-regulard41d.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:14	10688/10688	---M--	200	added ('OK')	application/font-woff2	etag:W/%2210688-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-regular.woff2	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-regular.woff2	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:14	13700/13700	---M--	200	added ('OK')	application/font-woff	etag:W/%2213700-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-regular.woff	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-regular.woff	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:14	24424/24424	---M--	200	added ('OK')	application/font-sfnt	etag:W/%2224424-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-regular.ttf	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-regular.ttf	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:15	54279/54279	---M--	200	added ('OK')	image/svg+xml	etag:W/%2254279-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-regular.svg	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-regular.svg	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:15	12138/12138	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2212138-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-300.eot	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-300.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:15	12138/12138	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2212138-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-300.eot?	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-300d41d.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:15	10584/10584	---M--	200	added ('OK')	application/font-woff2	etag:W/%2210584-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-300.woff2	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-300.woff2	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:15	13648/13648	---M--	200	added ('OK')	application/font-woff	etag:W/%2213648-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-300.woff	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-300.woff	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:16	24464/24464	---M--	200	added ('OK')	application/font-sfnt	etag:W/%2224464-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-300.ttf	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-300.ttf	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:16	54343/54343	---M--	200	added ('OK')	image/svg+xml	etag:W/%2254343-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-300.svg	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-300.svg	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:16	12090/12090	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2212090-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-500.eot	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-500.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:16	12090/12090	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2212090-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-500.eot?	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-500d41d.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:16	10572/10572	---M--	200	added ('OK')	application/font-woff2	etag:W/%2210572-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-500.woff2	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-500.woff2	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:17	13608/13608	---M--	200	added ('OK')	application/font-woff	etag:W/%2213608-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-500.woff	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-500.woff	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:17	24320/24320	---M--	200	added ('OK')	application/font-sfnt	etag:W/%2224320-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-500.ttf	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-500.ttf	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:17	54179/54179	---M--	200	added ('OK')	image/svg+xml	etag:W/%2254179-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-500.svg	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/exo-v8-latin-500.svg	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:17	22374/22374	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202023%2012:47:21%20GMT	https://siat.impuestos.gob.bo/consulta/fonts/glyphicons-halflings-regular.eot	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/glyphicons-halflings-regular.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:18	22368/22368	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202023%2012:47:22%20GMT	https://siat.impuestos.gob.bo/consulta/fonts/glyphicons-halflings-regular.eot?	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/glyphicons-halflings-regulard41d.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:18	22368/22368	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202023%2012:47:22%20GMT	https://siat.impuestos.gob.bo/consulta/fonts/glyphicons-halflings-regular.woff2	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/glyphicons-halflings-regular.woff2	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:18	22368/22368	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202023%2012:47:22%20GMT	https://siat.impuestos.gob.bo/consulta/fonts/glyphicons-halflings-regular.woff	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/glyphicons-halflings-regular.woff	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:18	22362/22362	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202023%2012:47:22%20GMT	https://siat.impuestos.gob.bo/consulta/fonts/glyphicons-halflings-regular.ttf	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/glyphicons-halflings-regular.ttf	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:18	22368/22368	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202023%2012:47:23%20GMT	https://siat.impuestos.gob.bo/consulta/fonts/glyphicons-halflings-regular.svg	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/glyphicons-halflings-regular.svg	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:19	4369/4369	---M--	200	added ('OK')	image/png	etag:W/%224369-1666627878000%22	https://siat.impuestos.gob.bo/consulta/javax.faces.resource/images/ui-icons_454545_256x240.png.xhtml?ln=primefaces-admin	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/javax.faces.resource/images/ui-icons_454545_256x240.png2479.png	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:19	4369/4369	---M--	200	added ('OK')	image/png	etag:W/%224369-1666627878000%22	https://siat.impuestos.gob.bo/consulta/javax.faces.resource/images/ui-icons_ffffff_256x240.png.xhtml?ln=primefaces-admin	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/javax.faces.resource/images/ui-icons_ffffff_256x240.png2479.png	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:19	4369/4369	---M--	200	added ('OK')	image/png	etag:W/%224369-1666627878000%22	https://siat.impuestos.gob.bo/consulta/javax.faces.resource/images/ui-icons_222222_256x240.png.xhtml?ln=primefaces-admin	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/javax.faces.resource/images/ui-icons_222222_256x240.png2479.png	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
